,ONTOLOGY,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
GO:0001891,CC,GO:0001891,phagocytic cup,2/60,27/19559,0.00309176135219059,0.0288564392871122,0.0231430089520699,ARHGAP25/CORO1A,2
GO:0031234,CC,GO:0031234,extrinsic component of cytoplasmic side of plasma membrane,3/60,99/19559,0.0034927623071203,0.0293392033798105,0.0235301881742841,BLK/LCK/ZAP70,3
GO:0001784,MF,GO:0001784,phosphotyrosine residue binding,3/58,42/18352,0.000315073697629693,0.026012979891998,0.0199932677532483,LCK/STAP1/ZAP70,3
GO:0019902,MF,GO:0019902,phosphatase binding,5/58,194/18352,0.000364727822253638,0.026012979891998,0.0199932677532483,CD22/FCRL2/LCK/PPP1R16B/PVRIG,5
GO:0004715,MF,GO:0004715,non-membrane spanning protein tyrosine kinase activity,3/58,46/18352,0.000412904442730128,0.026012979891998,0.0199932677532483,BLK/LCK/ZAP70,3
GO:0045309,MF,GO:0045309,protein phosphorylated amino acid binding,3/58,53/18352,0.000627289870594618,0.0296394463855957,0.0227805268794888,LCK/STAP1/ZAP70,3
GO:0140375,MF,GO:0140375,immune receptor activity,4/58,135/18352,0.000873559879095163,0.0330205634297972,0.0253792133295016,CCR7/CR2/CXCR5/IL10RA,4
GO:0019903,MF,GO:0019903,protein phosphatase binding,4/58,149/18352,0.00125987723278755,0.0396861328328079,0.0305022908990671,CD22/FCRL2/LCK/PPP1R16B,4
GO:0001614,MF,GO:0001614,purinergic nucleotide receptor activity,2/58,21/18352,0.00198338237188524,0.0408070127346189,0.031363785894611,P2RX5/P2RY10,2
GO:0016502,MF,GO:0016502,nucleotide receptor activity,2/58,21/18352,0.00198338237188524,0.0408070127346189,0.031363785894611,P2RX5/P2RY10,2
GO:0016493,MF,GO:0016493,C-C chemokine receptor activity,2/58,23/18352,0.00237983121186994,0.0408070127346189,0.031363785894611,CCR7/CXCR5,2
GO:0051219,MF,GO:0051219,phosphoprotein binding,3/58,85/18352,0.00246231323212337,0.0408070127346189,0.031363785894611,LCK/STAP1/ZAP70,3
GO:0019865,MF,GO:0019865,immunoglobulin binding,2/58,24/18352,0.00259092144346787,0.0408070127346189,0.031363785894611,CD22/MS4A1,2
GO:0019957,MF,GO:0019957,C-C chemokine binding,2/58,24/18352,0.00259092144346787,0.0408070127346189,0.031363785894611,CCR7/CXCR5,2
GO:0001637,MF,GO:0001637,G protein-coupled chemoattractant receptor activity,2/58,26/18352,0.0030385623906459,0.0410205922737196,0.0315279405946717,CCR7/CXCR5,2
GO:0004950,MF,GO:0004950,chemokine receptor activity,2/58,26/18352,0.0030385623906459,0.0410205922737196,0.0315279405946717,CCR7/CXCR5,2
GO:0004896,MF,GO:0004896,cytokine receptor activity,3/58,97/18352,0.00357864548372126,0.0450909330948879,0.0346563562634059,CCR7/CXCR5/IL10RA,3
GO:0043548,MF,GO:0043548,phosphatidylinositol 3-kinase binding,2/58,30/18352,0.00403418335294546,0.0470752533268619,0.0361814812537284,CORO1A/LCK,2
GO:0048018,MF,GO:0048018,receptor ligand activity,6/58,487/18352,0.00426679834601248,0.0470752533268619,0.0361814812537284,CCL19/CXCL13/GMFG/IL16/LTB/PNOC,6
GO:0030546,MF,GO:0030546,signaling receptor activator activity,6/58,492/18352,0.00448335745970113,0.0470752533268619,0.0361814812537284,CCL19/CXCL13/GMFG/IL16/LTB/PNOC,6
GO:0019956,MF,GO:0019956,chemokine binding,2/58,33/18352,0.00486702423889046,0.0484140832184367,0.0372104900258661,CCR7/CXCR5,2
