,ONTOLOGY,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
GO:0005635,CC,GO:0005635,nuclear envelope,174/4415,473/19559,1.02486427851963e-12,9.74902144941802e-11,6.02782016445101e-11,ABCF1/AEN/AGPAT5/AHCTF1/AKAP6/ANXA11/APEH/APP/AQP1/ATRAID/BANF1/BAX/BNIP3/BRIP1/CACYBP/CALR/CBX3/CBX5/CCNI/CDK4/CENPF/CHMP2A/CLIP1/CPNE1/CPTP/CSE1L/CST3/DHCR7/DMPK/DNAJC1/DNAJC2/DNASE1/DPY19L1/DPY19L4/DST/DTL/DUSP2/EGFR/EIF5A2/ENY2/FAM169A/FANCL/FBXW11/GCHFR/GLE1/GNAQ/GPX4/GTF3C3/GTPBP4/GUCY2D/HTATIP2/IFI27/IGF2R/IL15RA/INTS1/INTS5/IPO9/ITGB4/ITPR1/ITPR3/KPNA1/KPNB1/LBR/LEMD3/LMNB1/LMNB2/LMO7/LPIN1/LRPPRC/LRRC59/LTC4S/MAD1L1/MAD2L1/MAD2L1BP/MAPK3/MFSD10/MGST2/MGST3/MPL/MRPL19/MTA1/MX1/MX2/MYO6/NDC1/NDUFB4/NOC4L/NOS1AP/NUCB2/NUDT1/NUP107/NUP133/NUP153/NUP155/NUP160/NUP205/NUP210/NUP37/NUP43/NUP50/NUP62/NUP62CL/NUP85/NUP93/NXT1/NXT2/OSBPL3/OSBPL8/P2RX2/P2RX4/PARP1/PCM1/PCYT1A/PGRMC2/POLA1/POM121C/POMZP3/PRNP/PSEN2/PTGES/RAC2/RAE1/RANBP1/RANGAP1/RBM15/RCC1/RETSAT/RNF123/RNF13/ROGDI/RRM1/RTCB/SCRN1/SENP2/SEPHS1/SIRT1/SLC22A18/SMAD1/SORT1/SPAST/SREBF1/STX1A/SULT1E1/SUMO1/SUN2/SYNE1/TERF2IP/TEX2/TFPT/TM7SF2/TMC6/TMEM38B/TMEM43/TMEM97/TMPO/TMX4/TNKS2/TNPO3/TOR1AIP1/TOR3A/TRA2B/TRIM27/TUBB/TXLNG/TYRO3/UTP18/WDFY3/WDR3/XPO1/XPO4/XPOT/YBX1/YEATS4/ZBTB1,174
GO:0000779,CC,GO:0000779,condensed chromosome, centromeric region,63/4415,122/19559,2.13989998919567e-12,1.80940432419768e-10,1.11875473119353e-10,AHCTF1/AURKA/AURKB/BIRC5/BUB1/BUB1B/BUB3/CBX3/CCNB1/CDT1/CEBPB/CENPA/CENPE/CENPF/CENPM/CENPN/CENPT/CENPU/CFDP1/CKAP5/CLASP2/DCTN3/DSN1/DYNC1I1/DYNLT3/ERCC6L/HJURP/HNRNPU/HSF1/ITGB3BP/KIF2C/KNTC1/MAD1L1/MAD2L1/MIS12/NCAPD2/NCAPD3/NCAPG/NDC80/NDE1/NEK2/NSL1/NUP107/NUP133/NUP37/NUP43/NUP85/ORC2/PELI1/PLK1/RAD21/RANGAP1/RASSF2/REC8/SKA1/SMC1A/SPAG5/SPC25/SPDL1/SS18L1/TP53BP1/ZWILCH/ZWINT,63
GO:0000784,CC,GO:0000784,nuclear chromosome, telomeric region,62/4415,124/19559,1.93748486031314e-11,1.39755507867523e-09,8.64108334141819e-10,ACD/APEX1/ATR/BRCA2/CBX1/CBX3/CBX5/CDK1/DCLRE1A/DCLRE1B/DDB1/DNA2/FEN1/GAR1/HAT1/KDM1A/MCM2/MCM3/MCM4/MCM5/MCM6/MCM7/MEN1/MSH2/NABP1/NABP2/NAT10/NHP2/ORC1/ORC2/ORC3/ORC4/ORC5/PARP1/PCNA/PML/POLD1/POLR2B/POT1/PPP1CA/PPP1CB/PRKDC/PURA/RAD51/RAD51D/RPA1/SP100/SSB/SUN2/TELO2/TERF1/TERF2IP/TFIP11/THOC5/THOC6/THOC7/TNKS2/TOX4/TP53BP1/UPF1/XRCC3/XRCC6,62
GO:0000922,CC,GO:0000922,spindle pole,76/4415,165/19559,2.02011903619284e-11,1.39755507867523e-09,8.64108334141819e-10,ALMS1/ASPM/AUNIP/AURKA/AURKB/BCCIP/BEX4/BRCC3/CALM1/CCNB1/CDC14B/CDC20/CDC25B/CDC6/CENPF/CEP104/CEP63/CEP85/CKAP2/CKAP5/CSPP1/CUL3/DDX11/DLGAP5/DSN1/DYNC1I1/EML1/FRY/GOLGA2/GPSM2/HNRNPU/HSF1/IK/KATNB1/KATNBL1/KIF11/KIF20B/KIF2A/KNTC1/MAD1L1/MAD2L1/MAPK14/MISP/MTCL1/NDE1/NEDD9/NEK2/NUP62/ODF2/PLEKHG6/PLK1/PLK4/PPP2CA/PPP2CB/PRC1/PSRC1/RAB11A/RAD21/RAE1/RASSF1/RGS14/SMC1A/SPAG5/SPDL1/STAG1/TACC3/TBCCD1/TOPBP1/TPX2/TTC28/TUBG1/TUBGCP5/UNC119/VPS4B/WDR62/YPEL5,76
GO:0031983,CC,GO:0031983,vesicle lumen,127/4415,328/19559,2.45084933606573e-11,1.55424695395502e-09,9.60990923878404e-10,ACAA1/ACLY/ACTN1/ADA/AGA/AHSG/ALAD/ANXA2/APOA1/APOB/APOOL/APP/ARG1/ARMC8/ARPC5/AZU1/B2M/C1orf35/CAB39/CAND1/CANT1/CAT/CCT2/CCT8/CDA/CEP290/CFD/COTL1/CPPED1/CRISP3/CSTB/CTSC/CTSG/CTSH/CTSZ/CXCL1/CYFIP1/DSN1/DYNC1H1/DYNLT1/ECM1/EGFR/ELANE/ERP44/FAM3C/FN1/FTL/FUCA1/GALNS/GGH/GLA/GNS/GRN/GSDMD/GSN/GTPBP2/GUSB/HEBP2/HEXB/HMGB1/HPSE/HSP90AA1/HSP90AB1/IGF1/ILF2/IMPDH1/ITIH4/KPNB1/LCN2/LGALS3BP/MAN2B1/MAPK14/NEU1/NIT2/NPC2/OSTF1/PDGFA/PKM/PLAC8/PPIA/PPIE/PRDX4/PRDX6/PRKCD/PROS1/PRSS2/PSMA2/PSMB1/PSMC2/PSMD11/PSMD13/PSMD14/PSMD2/PSMD3/PSMD7/PTPN6/QSOX1/RAB27A/ROCK1/S100A11/S100A12/S100A9/S100P/SCCPDH/SERPINB1/SERPINB3/SERPINE1/SLPI/SPARC/SPTAN1/SRP14/TCN1/TF/TGFB1/TGFB3/THBS1/TIMP1/TIMP2/TOLLIP/TUBB/VAT1/VCP/VEGFA/VEGFB/VPS13A/VWF/XRCC6,127
GO:0000777,CC,GO:0000777,condensed chromosome kinetochore,55/4415,106/19559,4.13806640552062e-11,2.42236041123169e-09,1.49774549252447e-09,AHCTF1/BIRC5/BUB1/BUB1B/BUB3/CCNB1/CDT1/CENPA/CENPE/CENPF/CENPM/CENPN/CENPT/CENPU/CFDP1/CKAP5/CLASP2/DCTN3/DSN1/DYNC1I1/DYNLT3/ERCC6L/HJURP/HNRNPU/HSF1/ITGB3BP/KIF2C/KNTC1/MAD1L1/MAD2L1/MIS12/NDC80/NDE1/NEK2/NSL1/NUP107/NUP133/NUP37/NUP43/NUP85/ORC2/PELI1/PLK1/RANGAP1/RASSF2/REC8/SKA1/SMC1A/SPAG5/SPC25/SPDL1/SS18L1/TP53BP1/ZWILCH/ZWINT,55
GO:0034774,CC,GO:0034774,secretory granule lumen,124/4415,322/19559,6.38180244070923e-11,3.33475047611897e-09,2.06187628857484e-09,ACAA1/ACLY/ACTN1/AGA/AHSG/ALAD/ANXA2/APOA1/APOOL/APP/ARG1/ARMC8/ARPC5/AZU1/B2M/C1orf35/CAB39/CAND1/CANT1/CAT/CCT2/CCT8/CDA/CEP290/CFD/COTL1/CPPED1/CRISP3/CSTB/CTSC/CTSG/CTSH/CTSZ/CXCL1/CYFIP1/DSN1/DYNC1H1/DYNLT1/ECM1/ELANE/ERP44/FAM3C/FN1/FTL/FUCA1/GALNS/GGH/GLA/GNS/GRN/GSDMD/GSN/GTPBP2/GUSB/HEBP2/HEXB/HMGB1/HPSE/HSP90AA1/HSP90AB1/IGF1/ILF2/IMPDH1/ITIH4/KPNB1/LCN2/LGALS3BP/MAN2B1/MAPK14/NEU1/NIT2/NPC2/OSTF1/PDGFA/PKM/PLAC8/PPIA/PPIE/PRDX4/PRDX6/PRKCD/PROS1/PRSS2/PSMA2/PSMB1/PSMC2/PSMD11/PSMD13/PSMD14/PSMD2/PSMD3/PSMD7/PTPN6/QSOX1/RAB27A/ROCK1/S100A11/S100A12/S100A9/S100P/SCCPDH/SERPINB1/SERPINB3/SERPINE1/SLPI/SPARC/SPTAN1/SRP14/TCN1/TF/TGFB1/TGFB3/THBS1/TIMP1/TIMP2/TOLLIP/TUBB/VAT1/VCP/VEGFA/VEGFB/VPS13A/VWF/XRCC6,124
GO:0005759,CC,GO:0005759,mitochondrial matrix,168/4415,473/19559,6.57309555082582e-11,3.33475047611897e-09,2.06187628857484e-09,ABAT/ABCE1/ABHD10/ACAA2/ACAD8/ACADM/ACADVL/ACAT1/ACOT11/ACOT9/ACP6/ACSF2/ALAS1/ALDH2/ALDH4A1/ALDH6A1/ALDH7A1/AMT/ARG2/ARL2BP/BCKDHA/BCKDHB/BLOC1S1/BTD/CA5B/CBR4/CCNB1/CDK1/CHPF/COASY/CS/CYP11A1/DAP3/DARS2/DDX28/DECR1/DGUOK/DHTKD1/DNA2/DNAJA3/DTYMK/ECHS1/ERAL1/ETFDH/ETHE1/FASTKD5/FLAD1/FOXO3/FPGS/FXN/GCDH/GLDC/GLRX5/GLS/GOT2/GSTK1/HADHA/HADHB/HARS2/HIBCH/HMGCL/HMGCS2/HSPA9/HSPD1/HSPE1/IARS2/ISCA1/LIAS/LONP1/LRPPRC/LRRC59/LYRM4/METTL17/MIPEP/MLYCD/MPG/MPST/MRPL11/MRPL13/MRPL15/MRPL16/MRPL17/MRPL18/MRPL19/MRPL2/MRPL22/MRPL24/MRPL28/MRPL3/MRPL33/MRPL35/MRPL39/MRPL4/MRPL42/MRPL52/MRPL9/MRPS10/MRPS12/MRPS17/MRPS18C/MRPS2/MRPS28/MRPS33/MRPS34/MTERF1/MTERF4/MTHFD2/NDUFA10/NDUFAB1/NDUFAF1/NDUFB8/NDUFS1/NDUFS2/NDUFS7/NFS1/NME4/NSUN3/NUBPL/NUDT1/NUDT2/OAT/OXA1L/OXCT1/PAM16/PARK7/PC/PCCA/PCCB/PCK2/PDE2A/PDHB/PDK1/PDK2/PDP1/PDSS1/POLG2/PPA2/PPIF/PRDX3/PUS1/PYCR1/RAD51/REXO2/SCO2/SHC1/SHMT2/SIRT3/SIRT5/SSBP1/SUCLA2/SUCLG1/SUCLG2/SUOX/SUPV3L1/TEFM/TFAM/TFB2M/TIMM44/TRAP1/TRMT5/TRMT61B/TSFM/TST/TUFM/TYMS/VDAC1/VDAC2/YARS2,168
GO:0060205,CC,GO:0060205,cytoplasmic vesicle lumen,125/4415,326/19559,7.44634095604873e-11,3.54166591722068e-09,2.18981211010117e-09,ACAA1/ACLY/ACTN1/ADA/AGA/AHSG/ALAD/ANXA2/APOA1/APOOL/APP/ARG1/ARMC8/ARPC5/AZU1/B2M/C1orf35/CAB39/CAND1/CANT1/CAT/CCT2/CCT8/CDA/CEP290/CFD/COTL1/CPPED1/CRISP3/CSTB/CTSC/CTSG/CTSH/CTSZ/CXCL1/CYFIP1/DSN1/DYNC1H1/DYNLT1/ECM1/ELANE/ERP44/FAM3C/FN1/FTL/FUCA1/GALNS/GGH/GLA/GNS/GRN/GSDMD/GSN/GTPBP2/GUSB/HEBP2/HEXB/HMGB1/HPSE/HSP90AA1/HSP90AB1/IGF1/ILF2/IMPDH1/ITIH4/KPNB1/LCN2/LGALS3BP/MAN2B1/MAPK14/NEU1/NIT2/NPC2/OSTF1/PDGFA/PKM/PLAC8/PPIA/PPIE/PRDX4/PRDX6/PRKCD/PROS1/PRSS2/PSMA2/PSMB1/PSMC2/PSMD11/PSMD13/PSMD14/PSMD2/PSMD3/PSMD7/PTPN6/QSOX1/RAB27A/ROCK1/S100A11/S100A12/S100A9/S100P/SCCPDH/SERPINB1/SERPINB3/SERPINE1/SLPI/SPARC/SPTAN1/SRP14/TCN1/TF/TGFB1/TGFB3/THBS1/TIMP1/TIMP2/TOLLIP/TUBB/VAT1/VCP/VEGFA/VEGFB/VPS13A/VWF/XRCC6,125
GO:0000781,CC,GO:0000781,chromosome, telomeric region,74/4415,164/19559,1.22457979626664e-10,5.48179544093478e-09,3.38939423486804e-09,ACD/APEX1/ATR/BLM/BRCA2/CBX1/CBX3/CBX5/CDK1/CDK2/CHEK1/CHEK2/DCLRE1A/DCLRE1B/DDB1/DNA2/EZH1/EZH2/FEN1/GAR1/HAT1/HNRNPA2B1/KDM1A/MCM2/MCM3/MCM4/MCM5/MCM6/MCM7/MEN1/MSH2/NABP1/NABP2/NAT10/NHP2/ORC1/ORC2/ORC3/ORC4/ORC5/PARP1/PCNA/PML/POLD1/POLR2B/POT1/PPP1CA/PPP1CB/PRKDC/PTGES3/PURA/RAD51/RAD51D/RECQL4/RPA1/SMC6/SP100/SSB/SUN2/TELO2/TERF1/TERF2IP/TFIP11/THOC5/THOC6/THOC7/TNKS2/TOX4/TP53BP1/UPF1/WRAP53/WRN/XRCC3/XRCC6,74
GO:0005657,CC,GO:0005657,replication fork,41/4415,71/19559,1.60759510407774e-10,6.79655485668423e-09,4.20231000890497e-09,BAZ1B/BCL6/BLM/CDC45/DNMT1/DONSON/ERCC5/ETAA1/GINS2/GINS4/HMCES/MCM10/MCM3/PCNA/POLA1/POLA2/POLD1/POLD2/POLD4/PRIM1/PRIM2/PRPF19/PURA/RAD51B/RAD51C/RAD51D/RFC2/RFC3/RFC4/RFC5/RPA1/RPA3/SMARCA5/TIMELESS/TIPIN/TP53BP1/UBE2B/WDHD1/WRN/XPA/XRCC3,41
GO:0030496,CC,GO:0030496,midbody,79/4415,182/19559,2.96344425392154e-10,1.18693740907068e-08,7.33883424655362e-09,ALKBH4/ANXA11/ANXA2/ARF6/ARL2BP/ARL8B/ASPM/AURKA/AURKB/BIRC5/CCDC69/CDCA8/CDK1/CENPE/CENPF/CEP55/CLIC4/CNTRL/CRMP1/DCTN3/DDX11/ECT2/ERH/EXOC1/EXOC5/EXOC7/FLCN/GDI1/GNAI3/HNRNPU/HSP90B1/HSPA5/JTB/KATNB1/KATNBL1/KEAP1/KIF14/KIF20A/KIF20B/KIF23/KIF3B/KIF4A/LAP3/LYRM1/MBD5/MICAL3/MTCL1/MYH10/NAT10/NEK2/NUP62/PDCD6IP/PKN2/PLK1/PRC1/PSRC1/RAB11FIP3/RAB8A/RACGAP1/RALA/RALB/RAP2A/RHOA/SCCPDH/SH3GLB1/SHCBP1/SLC2A1/SPAG5/SPAST/SSH1/TACC1/TRIOBP/TSG101/TTC28/URB2/VPS37B/VPS4B/WIZ/YPEL5,79
GO:0042470,CC,GO:0042470,melanosome,53/4415,105/19559,3.51156796559733e-10,1.2725253437236e-08,7.8680244642707e-09,ANXA11/ANXA2/ANXA2P2/ATP1B3/ATP6V1G2/BSG/CALU/CCT4/CLTC/CTNS/CTSB/FLOT1/GANAB/GCHFR/GGH/GPNMB/HPS4/HSP90AA1/HSP90AB1/HSP90B1/HSPA5/ITGB1/MMP14/MREG/MYO5A/NAP1L1/NCSTN/OCA2/P4HB/PDCD6IP/PDIA4/PDIA6/PPIB/RAB17/RAB27A/RAB27B/RAB29/RAB2A/RAB32/RAB35/RAB5A/RAB5B/RAB9A/RPN1/SEC22B/SGSM2/SLC1A4/SLC1A5/SLC2A1/SLC3A2/STOM/SYNGR1/TFRC,53
GO:0048770,CC,GO:0048770,pigment granule,53/4415,105/19559,3.51156796559733e-10,1.2725253437236e-08,7.8680244642707e-09,ANXA11/ANXA2/ANXA2P2/ATP1B3/ATP6V1G2/BSG/CALU/CCT4/CLTC/CTNS/CTSB/FLOT1/GANAB/GCHFR/GGH/GPNMB/HPS4/HSP90AA1/HSP90AB1/HSP90B1/HSPA5/ITGB1/MMP14/MREG/MYO5A/NAP1L1/NCSTN/OCA2/P4HB/PDCD6IP/PDIA4/PDIA6/PPIB/RAB17/RAB27A/RAB27B/RAB29/RAB2A/RAB32/RAB35/RAB5A/RAB5B/RAB9A/RPN1/SEC22B/SGSM2/SLC1A4/SLC1A5/SLC2A1/SLC3A2/STOM/SYNGR1/TFRC,53
GO:0031252,CC,GO:0031252,cell leading edge,150/4415,421/19559,5.36435021622666e-10,1.85557750661295e-08,1.14730361083891e-08,AAK1/ABI1/ABI2/ABLIM1/ABLIM3/ACTN1/ADAM17/ANXA2/APBB2/APP/APPL1/ARAP3/ARF4/ARF6/ARHGAP44/ARHGEF6/ARPC2/ARPC3/ARPC5/ASAP3/ATP2B1/ATP7A/AVIL/BAIAP2/BSPRY/CD2AP/CDK5/CFL1/CLASP2/CLIP1/CNTNAP2/COBL/CORO1C/CTNNA1/CTTN/CXCR4/CYFIP1/DAGLA/DDX58/DGKZ/DIAPH1/DLC1/DST/DUOX1/DUOX2/DUSP22/DYNLT1/ENAH/EPB41L3/EPHA2/EPS8L1/EPS8L2/EVL/EZR/FAM107A/FAP/FAT1/FER/FERMT1/FGD6/FLOT1/FRMD4B/FSCN1/GABRA6/GSN/IFIT5/ILK/INPP5E/INPPL1/ITGA5/ITGA8/ITGAV/ITGB1/ITGB1BP1/ITGB4/KANK1/KIF18A/KLHL2/KSR1/LAMP5/LDB1/LDB2/LIMA1/LIMK1/LMO4/MACF1/MAPT/MTMR14/MYH10/MYH9/MYO10/MYO5A/MYO6/NCKAP1/NEDD9/NF2/NME1/NRBP1/OCLN/OPRD1/P4HB/PALM/PARVA/PARVB/PDE4A/PDPN/PHACTR4/PIEZO1/PIK3CA/PIP5K1C/PKN2/PLCG1/PLEK2/PLXND1/PODXL/PRKCI/PTK2/PTK6/PTPRK/PXN/RAB5A/RAC2/RAPGEF3/RASGRP2/RHOA/ROCK1/RUFY3/S100A11/SAMSN1/SH3YL1/SLC39A6/SLC9A1/SLC9A3R1/SLK/SNX2/SORBS2/SPRY4/SSH1/SSX2IP/STX2/THY1/TIAM1/TNFRSF12A/TUBG1/TWF1/WASF2/WASL/WIPF1/WLS/WWC1,150
GO:0016607,CC,GO:0016607,nuclear speck,144/4415,401/19559,6.42332285542991e-10,2.12528204042703e-08,1.31406192969207e-08,ACIN1/APEX1/AR/ASCC2/ATPAF2/BASP1/CACTIN/CBLL1/CCNL1/CD2BP2/CDC25C/CDK12/CHTOP/CLK2/COPS4/CPSF6/CRY2/DDX39A/DENND1B/DGKZ/DHX15/DUSP10/DYRK1A/DYRK3/EIF4A3/FAM107A/FAM193B/FIBP/FTO/GATAD2A/GCAT/GLI2/GLI3/GPATCH2/GTF2H4/HABP4/HAUS6/HBP1/HDAC5/HIF1A/HIF3A/HIPK1/HNRNPU/IFI16/IK/INPPL1/ITPKC/JADE1/KAZN/KIF22/LHPP/LIMK1/MAML3/MAPK14/MAPT/MBD4/MECOM/MEF2C/METTL3/MOCS2/NAMPT/NCAPG2/NOC3L/NONO/NSL1/NXT1/OIP5/OSGEP/PABPN1/PARN/PCBP1/PIAS1/PIAS2/PLAG1/PNN/POLR2D/POLR3D/PPIE/PPIH/PRCC/PRPF19/PRPF3/PRPF4/PRPF40A/PRPF8/PSME4/RAF1/RBM10/RBM14/RBM15/RBM19/RBM39/RBM8A/REXO4/RNF34/RNPS1/RREB1/RSRC1/RUFY1/S100PBP/SAP18/SART1/SART3/SERPINB13/SETD1B/SF3A2/SF3B2/SFPQ/SGK1/SMC4/SMC6/SMURF2/SNRNP40/SNRPA1/SNRPB2/SNW1/SPOP/SRP54/SRPK2/SRSF1/SRSF10/SRSF3/SRSF5/SRSF6/SRSF7/STK17A/STK19/SUMO1/SYNPO2L/TAF5L/TAP2/TBXA2R/TCERG1/TFIP11/THOC6/THOC7/U2AF2/VPS72/WRN/YLPM1/YTHDC1/ZBTB16/ZNF217/ZNF638,144
GO:0072686,CC,GO:0072686,mitotic spindle,62/4415,133/19559,7.65144169525148e-10,2.42614463753599e-08,1.50008527972693e-08,ASPM/AURKA/AURKB/BCCIP/CDC14B/CDC7/CDK1/CENPE/CLASP2/CLTC/CTTN/CUL3/CXCR2/DIAPH1/DYNLL1/DYNLT3/ECT2/EML1/EML2/EML3/EML4/EPB41/ESPL1/FLCN/GOLGA2/GPSM2/HNRNPU/HSF1/IK/IQCB1/KAT2A/KATNBL1/KIF11/KIF18A/KIF18B/KIF20B/KIF22/KIF23/KIFC1/MAD1L1/MAD2L1/MAPRE1/MISP/NCOR1/NGRN/NUP62/NUSAP1/PRC1/RACGAP1/RAE1/RANGAP1/SKA1/SMC1A/SPAG5/STAG1/TACC3/TBL1XR1/TFDP2/TPX2/WRAP73/YEATS2/YPEL5,62
GO:0061695,CC,GO:0061695,transferase complex, transferring phosphorus-containing groups,99/4415,253/19559,1.94806692519718e-09,5.92991572030021e-08,3.66646701289743e-08,ACVR1/BCCIP/CAB39/CCNA2/CCNB1/CCNB2/CCNE1/CCNE2/CCNF/CCNG1/CCNG2/CCNI/CDK1/CDK12/CDK14/CDK2/CDK4/CDK5/CDK7/CKS1B/CKS2/CNPPD1/CRCP/DNA2/ERCC3/GTF2B/GTF2E1/GTF2F1/GTF2H4/IFIT5/IGF1R/IRS1/KAT2A/MCM3/MNAT1/MYO6/PCNA/PFKM/PHKB/PHKG2/PIK3C2A/PIK3C2B/PIK3C2G/PIK3CA/PIK3CD/PIK3R1/PIK3R3/PIK3R4/PKM/POLA1/POLA2/POLD1/POLD2/POLD4/POLE/POLE2/POLG2/POLR1C/POLR2B/POLR2C/POLR2D/POLR2F/POLR2G/POLR2H/POLR2J/POLR2K/POLR3B/POLR3C/POLR3D/POLR3K/PRIM1/PRIM2/PRKAB1/PRKAB2/PRKAG1/PRKAR1A/PRKAR2A/PRPS1/PRPS2/PRPSAP1/PRPSAP2/SNW1/SOCS1/SOCS6/SUPT3H/TAF11/TAF2/TAF4/TAF5/TAF5L/TAF6/TBC1D5/TBPL1/TCEA1/TGFBR1/TRRAP/ULK1/VAC14/ZBTB7A,99
GO:0101002,CC,GO:0101002,ficolin-1-rich granule,58/4415,124/19559,2.2753687258875e-09,6.41316889037181e-08,3.96526245797939e-08,ACLY/ALAD/APEH/ARPC5/ASAH1/C1orf35/CAB39/CAND1/CANT1/CAPN1/CAT/CCT8/CDA/CFD/COTL1/CST3/CSTB/CTSB/CTSH/CTSZ/DYNLT1/FGL2/GNS/GSDMD/GSN/GUSB/HBB/HMGB1/HSP90AA1/HSP90AB1/ILF2/IMPDH1/KPNB1/MAPK14/MMP9/OSTF1/PDAP1/PGM1/PKM/PPIA/PPIE/PRDX4/PRG2/PSMA2/PSMB1/PSMC2/PSMD11/PSMD13/PSMD14/PSMD2/PSMD3/PSMD7/SRP14/TIMP2/TNFAIP6/VCP/XRCC6/YPEL5,58
GO:1904813,CC,GO:1904813,ficolin-1-rich granule lumen,58/4415,124/19559,2.2753687258875e-09,6.41316889037181e-08,3.96526245797939e-08,ACLY/ALAD/APEH/ARPC5/ASAH1/C1orf35/CAB39/CAND1/CANT1/CAPN1/CAT/CCT8/CDA/CFD/COTL1/CST3/CSTB/CTSB/CTSH/CTSZ/DYNLT1/FGL2/GNS/GSDMD/GSN/GUSB/HBB/HMGB1/HSP90AA1/HSP90AB1/ILF2/IMPDH1/KPNB1/MAPK14/MMP9/OSTF1/PDAP1/PGM1/PKM/PPIA/PPIE/PRDX4/PRG2/PSMA2/PSMB1/PSMC2/PSMD11/PSMD13/PSMD14/PSMD2/PSMD3/PSMD7/SRP14/TIMP2/TNFAIP6/VCP/XRCC6/YPEL5,58
GO:0034399,CC,GO:0034399,nuclear periphery,59/4415,131/19559,9.75566227354491e-09,2.60208473971044e-07,1.60886904855186e-07,AHCTF1/AKAP8/ATXN7/BASP1/BLM/CAD/CASK/CEBPB/CENPF/CFL1/CHMP1A/CLIC4/DCAF7/ENC1/GMCL1/HAT1/HLCS/HNRNPA2B1/HNRNPM/HNRNPU/JAK2/KIF4A/KRT8/LMNB1/LMNB2/MAPT/MEN1/MORC2/NARF/NONO/NUP107/NUP153/NUP205/NUP93/PAXIP1/PCNA/PHB2/PIAS4/PML/POLA1/PRKCD/PRPF40A/RAD21/RGS12/RUVBL1/RUVBL2/SATB1/SATB2/SFPQ/SMC1A/SNW1/SPARC/STAG1/SUV39H1/TELO2/XPOT/YEATS4/YY1/ZNF350,59
GO:0031300,CC,GO:0031300,intrinsic component of organelle membrane,139/4415,398/19559,9.91596024331179e-09,2.60208473971044e-07,1.60886904855186e-07,ABHD17A/ABHD17B/AGK/ALG3/AMFR/ANKLE2/APOO/APOOL/ARL6IP1/ARMCX3/ATP13A2/ATP6V1G2/ATP8A1/AUP1/B2M/B4GALNT1/BAK1/BET1/BFAR/BID/BNIP3/CALR/CHCHD3/CHST12/CHST2/CLSTN1/COA1/COA3/CSGALNACT2/CYP2E1/DERL1/DHCR7/DHRS9/DMPK/DPM2/ECE1/ELOVL4/ELOVL5/ELOVL6/EMC1/EMC3/EMC8/EMC9/ESYT1/ETFDH/EXT1/FIS1/FKBP8/FURIN/G6PC/GALNT2/GPAA1/HLA-A/HLA-B/HLA-C/HLA-DQB2/HLA-F/HLA-G/HSPA5/IMMT/INSIG2/ITM2B/KTN1/LAMP2/LBR/LEMD3/MCUR1/MFN1/MFNG/MPC1/MREG/MUL1/OPRD1/OXA1L/P2RX2/P2RX4/PCSK5/PEX11B/PEX13/PEX3/PGAP3/PIGT/PINK1/POMGNT1/PORCN/PREB/QSOX1/RAB27B/RAB35/RAB5A/RAB5B/RCE1/RER1/RHOT2/RYR1/SCD/SCO2/SEC61A1/SEC62/SFXN1/SFXN3/SLC25A17/SLC25A3/SLC27A5/SLC35A1/SLC35A3/SLC35A5/SLC35B1/SLC37A1/SPCS1/STIM1/STX12/STX16/STX1A/STX6/SUN2/SV2A/SYNGR1/TAP1/TAP2/TAPBP/TAPT1/TBL2/TECR/TIMM17A/TM7SF2/TMEM177/TMEM43/TOMM20/TOMM40/TPST1/TRAM2/TVP23B/UBIAD1/VAMP3/VAMP5/VOPP1/WLS/YIF1A,139
GO:0031965,CC,GO:0031965,nuclear membrane,111/4415,301/19559,1.09792363751523e-08,2.78506629383029e-07,1.72200654726072e-07,AEN/AHCTF1/AKAP6/APEH/AQP1/BRIP1/CBX3/CCNI/CDK4/CPNE1/CPTP/CST3/DHCR7/DMPK/DNAJC1/DNAJC2/DPY19L1/DPY19L4/DTL/DUSP2/EGFR/FAM169A/GCHFR/GLE1/GNAQ/GTF3C3/GTPBP4/GUCY2D/IFI27/IL15RA/INTS1/INTS5/ITGB4/ITPR1/ITPR3/KPNB1/LBR/LEMD3/LMNB1/LMNB2/LPIN1/LRPPRC/LTC4S/MAD2L1BP/MFSD10/MPL/MRPL19/MX1/MYO6/NDC1/NDUFB4/NOC4L/NOS1AP/NUCB2/NUDT1/NUP107/NUP133/NUP153/NUP155/NUP205/NUP210/NUP50/NUP62/NUP85/NUP93/OSBPL3/OSBPL8/P2RX2/P2RX4/PCM1/POM121C/POMZP3/PRNP/PSEN2/RANGAP1/RBM15/RCC1/RETSAT/RNF123/RNF13/SCRN1/SENP2/SEPHS1/SIRT1/SMAD1/SORT1/SPAST/STX1A/SULT1E1/SUMO1/SUN2/SYNE1/TEX2/TFPT/TM7SF2/TMC6/TMEM38B/TMEM43/TMEM97/TMX4/TOR1AIP1/TRA2B/TRIM27/TXLNG/UTP18/WDFY3/WDR3/XPO1/YBX1/YEATS4/ZBTB1,111
