"","ONTOLOGY","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalues","rank","leading_edge","core_enrichment"
"GO:1901615","BP","GO:1901615","organic hydroxy compound metabolic process",455,-0.307313536300296,-1.28385656481164,0.00325013742030174,0.0387376584046704,0.0318979499350869,2254,"tags=27%, list=19%, signal=22%","27124/3612/3990/9807/6256/5092/6609/3638/23541/2330/3991/6667/64788/26002/1585/2643/3422/3067/84869/8854/120227/8821/338/2584/9839/2852/8694/11165/335/89/27284/5728/337/538/2034/2805/4047/7220/1543/9249/801/4881/6622/8228/10327/5563/4929/57016/10449/221/3949/50814/23411/3157/5333/10826/26060/10613/9517/114876/54884/1734/3613/54361/5745/126/6715/8574/3158/9885/427/216/1545/27163/10755/4948/1718/10654/10558/220/8864/1559/6342/32/3156/50506/3815/5332/3632/7436/3295/4129/1571/8309/1428/6307/9023/30/224/217/37/4128/18/7108/247/10170/1583/66002/222/80271/3628/79071/53905/4051/1577/2053/131/6820/79153/239/125"
"GO:2000105","BP","GO:2000105","positive regulation of DNA-dependent DNA replication",10,0.807338334978636,1.71334221455592,0.00325078430556731,0.0387376584046704,0.0318979499350869,830,"tags=30%, list=7%, signal=28%","10926/8317/81620"
"GO:0060348","BP","GO:0060348","bone development",162,0.424172391019175,1.49714929436865,0.00331279895422,0.0393920332264227,0.032436785170944,1722,"tags=22%, list=15%, signal=19%","4322/1277/871/23213/6678/6424/633/26585/7291/22856/4015/55151/3037/1749/2697/6261/6781/7305/6474/4323/2200/5447/54/5308/5479/171023/4041/3636/10234/4086/2648/10019/5469/5777/5636/56034"
"GO:0038065","BP","GO:0038065","collagen-activated signaling pathway",10,0.806210189392369,1.71094805169585,0.00331612615910057,0.0393920332264227,0.032436785170944,197,"tags=30%, list=2%, signal=30%","1277/1282/1284"
"GO:0006304","BP","GO:0006304","DNA modification",85,0.496983915343199,1.60903440449394,0.00333138916378935,0.0395112168483964,0.0325349251557383,996,"tags=20%, list=8%, signal=18%","9582/1786/2146/142/1789/6996/3070/8930/7374/328/5290/54069/10038/54512/10155/672/64863"
"GO:0060760","BP","GO:0060760","positive regulation of response to cytokine stimulus",42,0.591869782735681,1.70750332673193,0.00335287820863278,0.0396537630784798,0.0326523027334725,2388,"tags=45%, list=20%, signal=36%","4321/8772/7852/3665/54209/8904/23586/6868/3091/7097/1660/29110/3661/5469/1906/7474/64135/7186/8767"
"GO:0006520","BP","GO:0006520","cellular amino acid metabolic process",251,0.38714925449211,1.42985731255575,0.00335465014241295,0.0396537630784798,0.0326523027334725,3001,"tags=40%, list=25%, signal=30%","4953/2730/5723/5708/8833/5698/586/1503/50507/5352/8985/5693/6999/5692/5471/875/22928/56954/6611/5691/23657/10213/29968/5684/5709/5696/23198/6472/5198/5688/790/445/5690/440/5685/9521/2193/5704/3620/2937/5682/55157/4522/79731/7965/5717/5689/8942/10993/9056/5700/84890/5719/5683/642/9673/5695/11315/2618/5716/2744/2729/5702/5707/51067/22929/4552/55699/5699/2731/4548/4946/79814/54529/10197/56922/64577/5701/5832/2571/2806/5714/2356/51582/51540/5710/4947/191/5694/283459/80150/5718/23438/2639/58478/5686/2687/1644/60496/64116"
"GO:0060541","BP","GO:0060541","respiratory system development",172,0.42556673926403,1.5082269124968,0.00335915398679379,0.0396537630784798,0.0326523027334725,1669,"tags=26%, list=14%, signal=22%","6678/3371/1717/1116/4015/55151/5754/100/8985/10409/5159/23657/3675/8914/1978/1749/7472/10630/26154/3911/7422/4323/5154/3988/445/1512/60485/6664/64759/6720/171023/51176/2719/57493/7965/3976/1522/6670/57333/9509/6431/23347/51668/6495"
"GO:0042759","BP","GO:0042759","long-chain fatty acid biosynthetic process",29,-0.61491643774292,-1.74488764833625,0.00337176773757738,0.0397405698243325,0.0327237824601073,708,"tags=28%, list=6%, signal=26%","1559/1571/247/79071/5354/2053/239/3248"
"GO:0032409","BP","GO:0032409","regulation of transporter activity",210,-0.355653428192899,-1.39353712860314,0.00338725648101463,0.0398609388069557,0.0328228985125372,2464,"tags=33%, list=21%, signal=26%","4208/2903/486/8291/2056/2859/7402/10768/10142/482/80762/57158/11060/22871/28954/2281/785/59272/2259/823/6717/5728/538/3630/6271/2891/54997/5468/801/65125/6844/6622/8737/783/287/150/53826/7881/9992/1741/6262/5580/6786/5649/9368/1756/288/51719/9104/5774/154/11261/1740/10891/65018/3306/79026/481/9943/845/6236/5292/5350/5348/30845/2273/27347/477/23171"
"GO:0001701","BP","GO:0001701","in utero embryonic development",307,0.378591659459988,1.41830576706048,0.00342628855254257,0.040195046606303,0.0330980146216519,2444,"tags=30%, list=21%, signal=24%","23462/9837/86/891/1051/7291/3856/6491/79718/54892/5723/4751/3714/100/90/9133/4627/8985/4628/4436/5159/50515/10436/5932/7472/7422/705/57820/55723/10155/6746/3276/9997/4678/6788/2768/2530/5704/54700/64359/6926/3091/27339/79728/102/51176/84296/57493/27173/3976/27341/9915/4904/57680/6670/26005/2648/5469/9508/7516/11232/655/1906/54663/5702/2736/2625/10733/6498/650/51493/57187/5045/207/4836/1909/59343/1956/10672/4848/5335/675/8846/1825/1050/321/3297/25988/8882/4851/56006/8894"
"GO:0043161","BP","GO:0043161","proteasome-mediated ubiquitin-dependent protein catabolic process",316,0.372163978324555,1.39837973576598,0.00354813439323836,0.0414314611142439,0.034116121799461,2051,"tags=25%, list=17%, signal=22%","9928/3429/991/701/11065/7345/4085/983/27338/891/55872/28951/79718/5708/5698/9212/6790/26271/5693/3326/5692/5691/10213/9232/5684/5709/5696/7184/23198/5688/79139/5690/7514/329/3309/2768/5685/5704/54431/5347/5682/10134/9097/51283/114088/2932/996/5717/6502/5689/550/80020/80176/5700/5719/5683/55741/65992/5695/11315/64750/5716/4092/9184/2729/5702/5707/11160/55298/6477/1642/55666/899/26233/8697/207/23190/5699/80196/5886"
"GO:0010755","BP","GO:0010755","regulation of plasminogen activation",10,0.804943950380792,1.70826082546336,0.00357878135034917,0.0416605440707057,0.034304756760301,1476,"tags=50%, list=12%, signal=44%","5054/5270/7057/2023/1522"
"GO:0072205","BP","GO:0072205","metanephric collecting duct development",10,0.805551765831462,1.70955073803802,0.00357878135034917,0.0416605440707057,0.034304756760301,190,"tags=20%, list=2%, signal=20%","793/231"
"GO:0061418","BP","GO:0061418","regulation of transcription from RNA polymerase II promoter in response to hypoxia",69,0.509072833858765,1.60613954700343,0.00360231435573198,0.0418699768577771,0.0344772110807709,2820,"tags=55%, list=24%, signal=42%","5708/5698/5693/5692/5691/10213/5684/5709/5696/23198/7422/5688/5690/768/5685/5704/3091/5682/5717/5689/5700/5719/5683/5695/5716/5702/5707/5699/10197/5701/4851/5714/5710/5694/112399/7157/7314/5718"
"GO:0032103","BP","GO:0032103","positive regulation of response to external stimulus",422,0.34907180206495,1.34262273616545,0.00362355549067134,0.0419876713681319,0.0345741248787014,1871,"tags=24%, list=16%, signal=21%","4321/6278/10563/3576/5054/23643/3149/25818/3627/1075/1051/8772/7941/9547/5708/55601/5591/1690/3329/5698/4192/5743/3428/4363/5693/136/7852/5692/5747/9447/5159/5691/3665/2207/4841/10213/7057/5684/347733/5709/5696/54209/23198/64581/7422/5688/5971/9048/4233/5690/4067/3134/5062/5228/708/728/5685/6868/5704/3620/6363/9180/7097/1660/8723/5682/1535/6375/102/29108/3148/5880/5025/29110/6885/5717/5689/1594/1012/3661/5058/5700/7060/5469/1147/5719/5683/5695/11315/1230/4282/811/1906/5716/4332/1236/5702/7474/5707/55540/10432"
"GO:0030204","BP","GO:0030204","chondroitin sulfate metabolic process",32,0.617847070679168,1.68228053410504,0.00364547310901158,0.0421769515139089,0.0347299848057684,982,"tags=34%, list=8%, signal=32%","1462/633/22856/56548/50515/51363/55454/3074/54480/79586/55501"
"GO:0030206","BP","GO:0030206","chondroitin sulfate biosynthetic process",22,0.68599010973527,1.76023876986717,0.00365821951848365,0.0422353042164735,0.034778034472724,982,"tags=45%, list=8%, signal=42%","1462/633/22856/56548/50515/51363/55454/54480/79586/55501"
"GO:0099612","BP","GO:0099612","protein localization to axon",10,-0.796523105459361,-1.76962833232328,0.00368110881719593,0.0422986036440621,0.0348301574469898,992,"tags=40%, list=8%, signal=37%","288/23114/23136/4118"
"GO:0009264","BP","GO:0009264","deoxyribonucleotide catabolic process",16,0.745207302787301,1.78288595864426,0.00368398162776875,0.0422986036440621,0.0348301574469898,1449,"tags=50%, list=12%, signal=44%","4521/100/6996/8930/79077/7374/55270/1854"
"GO:0046386","BP","GO:0046386","deoxyribose phosphate catabolic process",16,0.745207302787301,1.78288595864426,0.00368398162776875,0.0422986036440621,0.0348301574469898,1449,"tags=50%, list=12%, signal=44%","4521/100/6996/8930/79077/7374/55270/1854"
"GO:0055067","BP","GO:0055067","monovalent inorganic cation homeostasis",129,-0.404038852479399,-1.48757946841777,0.00374131666058339,0.042826738440466,0.0352650422074128,1573,"tags=21%, list=13%, signal=18%","4881/64699/80763/527/6332/8671/495/79641/5166/3741/6337/50617/2896/11261/5595/1182/9990/51382/3778/481/66002/7021/1657/730/477/6338/51458"
"GO:1990778","BP","GO:1990778","protein localization to cell periphery",263,-0.349097393343492,-1.39428982305662,0.00379718779587955,0.0433349755254833,0.0356835424926826,1912,"tags=26%, list=16%, signal=22%","1804/9545/2852/9482/25999/9528/22841/10098/2621/5525/3630/9341/54997/9053/9912/64130/57799/6844/27183/27065/783/2580/29899/391/287/10490/5170/5583/2013/64689/1445/2316/23095/26060/5064/9368/302/288/6249/2803/8548/8417/8673/55022/92482/64398/5295/5906/367/23114/10133/1740/55667/3958/6281/382/55204/10580/7430/9370/5357/9211/11187/1969/481/8766/30845/23136/4118"
"GO:0009112","BP","GO:0009112","nucleobase metabolic process",32,0.616989611804687,1.67994583601907,0.00383903312776433,0.0435657900468887,0.0358736032849785,919,"tags=44%, list=8%, signal=40%","1890/8833/100/1503/3251/6240/5631/5471/7298/10606/6472/790/7372/23028"
"GO:1900034","BP","GO:1900034","regulation of cellular response to heat",69,0.50794184755536,1.60257125243299,0.00384047864609237,0.0435657900468887,0.0358736032849785,2219,"tags=48%, list=19%, signal=39%","57122/10808/9631/6119/3320/55706/545/3326/27000/23636/6117/79902/9530/26973/10728/79023/23165/348995/10762/8480/9972/2932/23279/100101267/9688/2288/55746/23225/7531/9532/7175/6118/81929"
"GO:0035567","BP","GO:0035567","non-canonical Wnt signaling pathway",124,0.460384095924597,1.5734141701482,0.00384819825549009,0.0435879127739544,0.035891819916273,2631,"tags=46%, list=22%, signal=36%","6424/8323/5708/5754/5698/5693/5692/1173/51339/5691/10213/5684/5709/5696/23198/2535/5688/8324/5690/6259/163/5685/5704/1857/5682/5216/51176/2719/6885/5717/5689/1951/192669/5700/440193/2782/5719/5683/5695/64750/7976/5716/5702/7474/5707/81839/5699/8321/10197/1175/5701/51701/2239/5714/409/5710/26523"
"GO:0050650","BP","GO:0050650","chondroitin sulfate proteoglycan biosynthetic process",25,0.655542944255839,1.71667101604204,0.00393380666171155,0.0444054368342631,0.0365649979714368,982,"tags=40%, list=8%, signal=37%","1462/633/22856/56548/50515/51363/55454/54480/79586/55501"
"GO:0044728","BP","GO:0044728","DNA methylation or demethylation",69,0.505962051708314,1.59632493914844,0.00395956090597051,0.0445155991735226,0.0366557095148585,1444,"tags=22%, list=12%, signal=19%","9582/1786/2146/142/1789/6996/3070/328/5290/54069/10155/672/64863/27350/4609"
"GO:0046456","BP","GO:0046456","icosanoid biosynthetic process",43,-0.542529340242519,-1.65117673943582,0.00397481118366513,0.0446106109270475,0.0367339455332963,1714,"tags=35%, list=14%, signal=30%","91227/5322/4056/240/27306/23411/5740/5742/1559/5730/301/247/4258/239/3248"
"GO:2000648","BP","GO:2000648","positive regulation of stem cell proliferation",40,0.600657892860248,1.71930892509642,0.00398794276772864,0.0446354186817627,0.0367543731107622,1747,"tags=35%, list=15%, signal=30%","4072/259266/2697/7422/8091/23028/898/6664/6926/3091/2290/3192/5080/7976"
"GO:0050913","BP","GO:0050913","sensory perception of bitter taste",25,0.65526156370466,1.7159341644888,0.00399776959976673,0.0446792149796415,0.0367904365223005,640,"tags=20%, list=5%, signal=19%","1469/1472/1470/64108/3710"
"GO:0006415","BP","GO:0006415","translational termination",71,0.510247865367787,1.62027768521211,0.00401265085444934,0.044769445218269,0.0368647352732551,2989,"tags=46%, list=25%, signal=35%","51373/11222/28957/28998/51504/29088/63875/28977/29074/7818/6059/51116/6183/51650/55037/56648/65003/79590/26284/51073/64960/51642/1984/64976/10573/65993/6182/65005/740/9801/51318/28973/54998"
"GO:0046794","BP","GO:0046794","transport of virus",57,0.537066084797891,1.63529430679107,0.00401769475287709,0.044769445218269,0.0368647352732551,1598,"tags=37%, list=14%, signal=32%","684/57122/9631/3838/55706/1514/23636/79902/7514/79023/23165/348995/3836/10762/8480/9972/23279/100101267/9688/55746/858"
"GO:0090399","BP","GO:0090399","replicative senescence",13,0.764240696564509,1.74908994245166,0.00404560223291472,0.0449478306906922,0.0370116241432291,1256,"tags=38%, list=11%, signal=34%","5054/545/1111/11200/1029"
"GO:0008637","BP","GO:0008637","apoptotic mitochondrial changes",99,0.47550541054402,1.58239003242289,0.00418990502167259,0.0461439248378082,0.037996530118283,2411,"tags=38%, list=20%, signal=31%","2537/4318/10962/637/2730/3329/8626/3099/8743/638/5329/55486/79017/7533/7029/28978/7027/9141/29108/581/3002/2932/51025/5366/578/292/5716/2729/10105/1869/7531/207/4836/10971/64422/51499/89941/11040"
"GO:0021987","BP","GO:0021987","cerebral cortex development",98,0.4675361962261,1.54826556013525,0.00423006385574613,0.0465183878168297,0.0383048761012175,1790,"tags=27%, list=15%, signal=23%","1281/9928/259266/3912/6513/4192/7804/471/4747/10460/4915/55695/6434/23028/597/3091/581/2932/8195/1020/2290/81853/22903/5080/2618/26047"
"GO:0033683","BP","GO:0033683","nucleotide-excision repair, DNA incision",37,0.600290395436726,1.68734286267733,0.00426372452296711,0.0468204051904309,0.0385535678254829,1225,"tags=38%, list=10%, signal=34%","5984/5111/6119/142/5983/6117/2071/10714/5424/5985/2968/5425/9557/5982"
"GO:0009954","BP","GO:0009954","proximal/distal pattern formation",22,0.67838065884707,1.740713050355,0.00430567636977912,0.0471440361937409,0.0388200569723792,381,"tags=32%, list=3%, signal=31%","3226/26585/22856/3236/2019/3206/8626"
"GO:0048706","BP","GO:0048706","embryonic skeletal system development",103,0.456603773546113,1.5270271795906,0.0043382451766331,0.047431899145388,0.0390570934479422,1848,"tags=19%, list=16%, signal=17%","1301/1277/23213/3217/7291/3236/3223/50515/6474/5396/4323/2131/6664/1746/4522/27173/6670/6495/655/7474"
"GO:0043200","BP","GO:0043200","response to amino acid",93,0.480408440220671,1.5811346703155,0.0043553428345227,0.0474814070920909,0.0390978600319422,1803,"tags=28%, list=15%, signal=24%","1278/1281/1290/1277/1282/1786/5111/1051/4313/23677/2730/4915/1307/445/440/4067/2937/1535/9804/9131/1147/6495/56034/1072/1906/2729"
"GO:0070126","BP","GO:0070126","mitochondrial translational termination",58,0.540452152955694,1.64637741765845,0.00438734414801873,0.0477613617266305,0.0393283845211447,2989,"tags=50%, list=25%, signal=38%","51373/11222/28957/28998/29088/63875/28977/29074/7818/51116/6183/51650/55037/65003/79590/26284/51073/64960/51642/64976/10573/65993/6182/65005/740/9801/51318/28973/54998"
"GO:0072401","BP","GO:0072401","signal transduction involved in DNA integrity checkpoint",61,0.529720996914317,1.64318976876358,0.00441034479584314,0.0478051003337086,0.0393644004280495,1289,"tags=28%, list=11%, signal=25%","51514/6659/983/891/5111/5591/6790/1111/11200/51512/7029/3276/672/7027/5347/27339/581"
"GO:0072422","BP","GO:0072422","signal transduction involved in DNA damage checkpoint",61,0.529720996914317,1.64318976876358,0.00441034479584314,0.0478051003337086,0.0393644004280495,1289,"tags=28%, list=11%, signal=25%","51514/6659/983/891/5111/5591/6790/1111/11200/51512/7029/3276/672/7027/5347/27339/581"
"GO:0008154","BP","GO:0008154","actin polymerization or depolymerization",163,-0.373443322668177,-1.40956805165054,0.00445976860110058,0.0481336454018784,0.0396349359887285,2090,"tags=29%, list=18%, signal=25%","6709/10787/8976/5921/5063/10109/23191/5756/256949/6840/120/10094/6366/2241/10006/5580/118/10163/395/27236/6712/387/10458/85477/1440/3717/8522/10810/50853/22921/2314/55607/9037/8440/10486/11078/9353/283/2934/7111/382/11034/11170/25802/6387/23189/23242/29766"
"GO:0032412","BP","GO:0032412","regulation of ion transmembrane transporter activity",192,-0.371358895136114,-1.43743440023544,0.00449761479322359,0.0483596713662504,0.0398210537147988,2464,"tags=32%, list=21%, signal=26%","4208/2903/486/8291/2056/2859/7402/10768/10142/482/57158/11060/22871/28954/2281/785/2259/823/6717/5728/538/6271/2891/54997/801/65125/6844/8737/783/287/150/53826/7881/9992/1741/6262/6786/5649/9368/1756/288/51719/9104/5774/154/11261/1740/10891/65018/3306/79026/481/9943/845/6236/5350/5348/30845/2273/27347/477/23171"
"GO:0030324","BP","GO:0030324","lung development",152,0.422126621730255,1.47938879668011,0.004579619115082,0.0490766275382191,0.0404114206347661,1665,"tags=25%, list=14%, signal=22%","6678/3371/1717/1116/4015/55151/5754/100/8985/5159/23657/3675/8914/1978/7472/10630/26154/3911/7422/4323/5154/3988/1512/60485/6664/64759/6720/171023/2719/57493/7965/3976/1522/6670/57333/9509/6431/51668"
"GO:0006368","BP","GO:0006368","transcription elongation from RNA polymerase II promoter",70,0.498507566304868,1.57613069890175,0.00459933973370406,0.0491485313834995,0.0404706287890881,1908,"tags=33%, list=16%, signal=28%","5437/22916/2146/11198/51497/5440/6749/5436/11047/56943/2071/5435/2968/4331/5433/23160/55795/3192/4686/5431/6917/25920/5439"
"GO:1901570","BP","GO:1901570","fatty acid derivative biosynthetic process",75,-0.480031049472744,-1.62783582699818,0.00463114458247833,0.049418499040429,0.0406929296497873,1752,"tags=33%, list=15%, signal=29%","2180/3155/622/5322/4056/79611/240/27306/23411/5740/3158/5742/51703/38/1559/56898/9524/5730/301/247/6785/79071/4258/239/3248"
"GO:0022898","BP","GO:0022898","regulation of transmembrane transporter activity",201,-0.361363995172606,-1.3942758295694,0.00464839929721964,0.0495099667691578,0.040768247393601,2464,"tags=33%, list=21%, signal=26%","4208/2903/486/8291/2056/2859/7402/10768/10142/482/57158/11060/22871/28954/2281/785/59272/2259/823/6717/5728/538/3630/6271/2891/54997/801/65125/6844/6622/8737/783/287/150/53826/7881/9992/1741/6262/6786/5649/9368/1756/288/51719/9104/5774/154/11261/1740/10891/65018/3306/79026/481/9943/845/6236/5292/5350/5348/30845/2273/27347/477/23171"
"GO:0007019","BP","GO:0007019","microtubule depolymerization",36,0.602000091555729,1.68979811927622,0.00465282282013264,0.0495099667691578,0.040768247393601,1592,"tags=28%, list=13%, signal=24%","22974/146909/11004/3925/9793/81930/26586/23271/6683/3796"
"GO:0007034","BP","GO:0007034","vacuolar transport",109,-0.419917682408346,-1.51499330842434,0.00466839239413365,0.049605772908129,0.0408471375369455,2761,"tags=34%, list=23%, signal=26%","1045/51332/22906/57132/57154/79643/388/9648/55823/56112/80762/3920/9482/8546/9114/51361/27183/2580/10490/55187/51510/27243/66008/8031/64089/1191/154/2896/7251/65018/9737/64400/9525/6272/25978/79720/30845"
"GO:0006296","BP","GO:0006296","nucleotide-excision repair, DNA incision, 5'-to lesion",35,0.613204783420263,1.702297333031,0.00470038148609651,0.0498755366958696,0.0410692705245866,1225,"tags=40%, list=10%, signal=36%","5984/5111/6119/142/5983/6117/2071/10714/5424/5985/2968/5425/9557/5982"
